KEGGID	ENTREZID	DESCRPTION
4471	hsa01100	9365	Metabolic pathways
4472	hsa01100	9374	Metabolic pathways
4473	hsa01100	9377	Metabolic pathways
4474	hsa01100	9380	Metabolic pathways
4475	hsa01100	9388	Metabolic pathways
4476	hsa01100	94005	Metabolic pathways
4477	hsa01100	9415	Metabolic pathways
4478	hsa01100	9446	Metabolic pathways
4479	hsa01100	9453	Metabolic pathways
4480	hsa01100	9468	Metabolic pathways
4481	hsa01100	9486	Metabolic pathways
4482	hsa01100	9487	Metabolic pathways
4483	hsa01100	9488	Metabolic pathways
4484	hsa01100	9489	Metabolic pathways
4485	hsa01100	95	Metabolic pathways
4486	hsa01100	9514	Metabolic pathways
4487	hsa01100	9517	Metabolic pathways
4488	hsa01100	952	Metabolic pathways
4489	hsa01100	9524	Metabolic pathways
4490	hsa01100	953	Metabolic pathways
4491	hsa01100	9536	Metabolic pathways
4492	hsa01100	954	Metabolic pathways
4493	hsa01100	955	Metabolic pathways
4494	hsa01100	9550	Metabolic pathways
4495	hsa01100	9551	Metabolic pathways
4496	hsa01100	956	Metabolic pathways
4497	hsa01100	9562	Metabolic pathways
4498	hsa01100	9563	Metabolic pathways
4499	hsa01100	957	Metabolic pathways
4500	hsa01100	9583	Metabolic pathways
4501	hsa01100	9588	Metabolic pathways
4502	hsa01100	9615	Metabolic pathways
4503	hsa01100	9651	Metabolic pathways
4504	hsa01100	9663	Metabolic pathways
4505	hsa01100	97	Metabolic pathways
4506	hsa01100	9739	Metabolic pathways
4507	hsa01100	9757	Metabolic pathways
4508	hsa01100	978	Metabolic pathways
4509	hsa01100	9791	Metabolic pathways
4510	hsa01100	98	Metabolic pathways
4511	hsa01100	9869	Metabolic pathways
4512	hsa01100	9896	Metabolic pathways
4513	hsa01100	9942	Metabolic pathways
4514	hsa01100	9945	Metabolic pathways
4515	hsa01200	10873	Carbon metabolism
4516	hsa01200	10993	Carbon metabolism
4517	hsa01200	113675	Carbon metabolism
4518	hsa01200	128	Carbon metabolism
4519	hsa01200	132158	Carbon metabolism
4520	hsa01200	1373	Carbon metabolism
4521	hsa01200	137362	Carbon metabolism
4522	hsa01200	1431	Carbon metabolism
4523	hsa01200	1737	Carbon metabolism
4524	hsa01200	1738	Carbon metabolism
4525	hsa01200	1743	Carbon metabolism
4526	hsa01200	189	Carbon metabolism
4527	hsa01200	1892	Carbon metabolism
4528	hsa01200	2023	Carbon metabolism
4529	hsa01200	2026	Carbon metabolism
4530	hsa01200	2027	Carbon metabolism
4531	hsa01200	2098	Carbon metabolism
4532	hsa01200	2203	Carbon metabolism
4533	hsa01200	221823	Carbon metabolism
4534	hsa01200	226	Carbon metabolism
4535	hsa01200	2271	Carbon metabolism
4536	hsa01200	229	Carbon metabolism
4537	hsa01200	22934	Carbon metabolism
4538	hsa01200	230	Carbon metabolism
4539	hsa01200	2539	Carbon metabolism
4540	hsa01200	25796	Carbon metabolism
4541	hsa01200	2597	Carbon metabolism
4542	hsa01200	26007	Carbon metabolism
4543	hsa01200	26227	Carbon metabolism
4544	hsa01200	26275	Carbon metabolism
4545	hsa01200	2645	Carbon metabolism
4546	hsa01200	2653	Carbon metabolism
4547	hsa01200	2731	Carbon metabolism
4548	hsa01200	2746	Carbon metabolism
4549	hsa01200	2747	Carbon metabolism
4550	hsa01200	275	Carbon metabolism
4551	hsa01200	2805	Carbon metabolism
4552	hsa01200	2806	Carbon metabolism
4553	hsa01200	2821	Carbon metabolism
4554	hsa01200	283871	Carbon metabolism
4555	hsa01200	2875	Carbon metabolism
4556	hsa01200	29968	Carbon metabolism
4557	hsa01200	3098	Carbon metabolism
4558	hsa01200	3099	Carbon metabolism
4559	hsa01200	3101	Carbon metabolism
4560	hsa01200	3417	Carbon metabolism
4561	hsa01200	3418	Carbon metabolism
4562	hsa01200	3419	Carbon metabolism
4563	hsa01200	3420	Carbon metabolism
4564	hsa01200	3421	Carbon metabolism
4565	hsa01200	35	Carbon metabolism
4566	hsa01200	38	Carbon metabolism
4567	hsa01200	387712	Carbon metabolism
4568	hsa01200	39	Carbon metabolism
4569	hsa01200	414328	Carbon metabolism
4570	hsa01200	4190	Carbon metabolism
4571	hsa01200	4191	Carbon metabolism
4572	hsa01200	4199	Carbon metabolism
4573	hsa01200	4200	Carbon metabolism
4574	hsa01200	4329	Carbon metabolism
4575	hsa01200	441531	Carbon metabolism
4576	hsa01200	4524	Carbon metabolism
4577	hsa01200	4594	Carbon metabolism
4578	hsa01200	48	Carbon metabolism
4579	hsa01200	4967	Carbon metabolism
4580	hsa01200	50	Carbon metabolism
4581	hsa01200	5091	Carbon metabolism
4582	hsa01200	5095	Carbon metabolism
4583	hsa01200	5096	Carbon metabolism
4584	hsa01200	51	Carbon metabolism
4585	hsa01200	51179	Carbon metabolism
4586	hsa01200	5160	Carbon metabolism
4587	hsa01200	5161	Carbon metabolism
4588	hsa01200	5162	Carbon metabolism
4589	hsa01200	5211	Carbon metabolism
4590	hsa01200	5213	Carbon metabolism
4591	hsa01200	5214	Carbon metabolism
4592	hsa01200	5223	Carbon metabolism
4593	hsa01200	5224	Carbon metabolism
4594	hsa01200	5226	Carbon metabolism
4595	hsa01200	5230	Carbon metabolism
4596	hsa01200	5232	Carbon metabolism
4597	hsa01200	5313	Carbon metabolism
4598	hsa01200	5315	Carbon metabolism
4599	hsa01200	54363	Carbon metabolism
4600	hsa01200	55753	Carbon metabolism
4601	hsa01200	55902	Carbon metabolism
4602	hsa01200	5631	Carbon metabolism
4603	hsa01200	5634	Carbon metabolism
4604	hsa01200	5723	Carbon metabolism
4605	hsa01200	6120	Carbon metabolism
4606	hsa01200	6389	Carbon metabolism
4607	hsa01200	6390	Carbon metabolism
4608	hsa01200	6391	Carbon metabolism
4609	hsa01200	6392	Carbon metabolism
4610	hsa01200	6470	Carbon metabolism
4611	hsa01200	6472	Carbon metabolism
4612	hsa01200	6888	Carbon metabolism
4613	hsa01200	7086	Carbon metabolism
4614	hsa01200	7167	Carbon metabolism
4615	hsa01200	729020	Carbon metabolism
4616	hsa01200	80201	Carbon metabolism
4617	hsa01200	8277	Carbon metabolism
4618	hsa01200	8310	Carbon metabolism
4619	hsa01200	83440	Carbon metabolism
4620	hsa01200	84076	Carbon metabolism
4621	hsa01200	84532	Carbon metabolism
4622	hsa01200	84693	Carbon metabolism
4623	hsa01200	847	Carbon metabolism
4624	hsa01200	84706	Carbon metabolism
4625	hsa01200	8789	Carbon metabolism
4626	hsa01200	8801	Carbon metabolism
4627	hsa01200	8802	Carbon metabolism
4628	hsa01200	8803	Carbon metabolism
4629	hsa01200	9104	Carbon metabolism
4630	hsa01200	9563	Carbon metabolism
4631	hsa01210	100526760	2-Oxocarboxylic acid metabolism
4632	hsa01210	137362	2-Oxocarboxylic acid metabolism
4633	hsa01210	1431	2-Oxocarboxylic acid metabolism
4634	hsa01210	162417	2-Oxocarboxylic acid metabolism
4635	hsa01210	2805	2-Oxocarboxylic acid metabolism
4636	hsa01210	2806	2-Oxocarboxylic acid metabolism
4637	hsa01210	2875	2-Oxocarboxylic acid metabolism
4638	hsa01210	3417	2-Oxocarboxylic acid metabolism
4639	hsa01210	3418	2-Oxocarboxylic acid metabolism
4640	hsa01210	3419	2-Oxocarboxylic acid metabolism
4641	hsa01210	3420	2-Oxocarboxylic acid metabolism
4642	hsa01210	3421	2-Oxocarboxylic acid metabolism
4643	hsa01210	48	2-Oxocarboxylic acid metabolism
4644	hsa01210	50	2-Oxocarboxylic acid metabolism
4645	hsa01210	51166	2-Oxocarboxylic acid metabolism
4646	hsa01210	586	2-Oxocarboxylic acid metabolism
4647	hsa01210	587	2-Oxocarboxylic acid metabolism
4648	hsa01210	84706	2-Oxocarboxylic acid metabolism
4649	hsa01210	95	2-Oxocarboxylic acid metabolism
4650	hsa01212	10449	Fatty acid metabolism
4651	hsa01212	109703458	Fatty acid metabolism
4652	hsa01212	126129	Fatty acid metabolism
4653	hsa01212	1374	Fatty acid metabolism
4654	hsa01212	1375	Fatty acid metabolism
4655	hsa01212	1376	Fatty acid metabolism
4656	hsa01212	1892	Fatty acid metabolism
4657	hsa01212	1962	Fatty acid metabolism
4658	hsa01212	197322	Fatty acid metabolism
4659	hsa01212	201562	Fatty acid metabolism
4660	hsa01212	2180	Fatty acid metabolism
4661	hsa01212	2181	Fatty acid metabolism
4662	hsa01212	2182	Fatty acid metabolism
4663	hsa01212	2194	Fatty acid metabolism
4664	hsa01212	23205	Fatty acid metabolism
4665	hsa01212	23305	Fatty acid metabolism
4666	hsa01212	27349	Fatty acid metabolism
4667	hsa01212	30	Fatty acid metabolism
4668	hsa01212	3030	Fatty acid metabolism
4669	hsa01212	3032	Fatty acid metabolism
4670	hsa01212	3033	Fatty acid metabolism
4671	hsa01212	31	Fatty acid metabolism
4672	hsa01212	3295	Fatty acid metabolism
4673	hsa01212	33	Fatty acid metabolism
4674	hsa01212	34	Fatty acid metabolism
4675	hsa01212	35	Fatty acid metabolism
4676	hsa01212	36	Fatty acid metabolism
4677	hsa01212	37	Fatty acid metabolism
4678	hsa01212	38	Fatty acid metabolism
4679	hsa01212	39	Fatty acid metabolism
4680	hsa01212	3992	Fatty acid metabolism
4681	hsa01212	401494	Fatty acid metabolism
4682	hsa01212	51	Fatty acid metabolism
4683	hsa01212	51102	Fatty acid metabolism
4684	hsa01212	51144	Fatty acid metabolism
4685	hsa01212	51495	Fatty acid metabolism
4686	hsa01212	51703	Fatty acid metabolism
4687	hsa01212	54898	Fatty acid metabolism
4688	hsa01212	54995	Fatty acid metabolism
4689	hsa01212	5538	Fatty acid metabolism
4690	hsa01212	60481	Fatty acid metabolism
4691	hsa01212	6319	Fatty acid metabolism
4692	hsa01212	6342	Fatty acid metabolism
4693	hsa01212	64834	Fatty acid metabolism
4694	hsa01212	6785	Fatty acid metabolism
4695	hsa01212	79071	Fatty acid metabolism
4696	hsa01212	7923	Fatty acid metabolism
4697	hsa01212	79966	Fatty acid metabolism
4698	hsa01212	79993	Fatty acid metabolism
4699	hsa01212	81616	Fatty acid metabolism
4700	hsa01212	8310	Fatty acid metabolism
4701	hsa01212	83401	Fatty acid metabolism
4702	hsa01212	84869	Fatty acid metabolism
4703	hsa01212	9200	Fatty acid metabolism
4704	hsa01212	9374	Fatty acid metabolism
4705	hsa01212	9415	Fatty acid metabolism
4706	hsa01212	9524	Fatty acid metabolism
4707	hsa01230	100526760	Biosynthesis of amino acids
4708	hsa01230	102724560	Biosynthesis of amino acids
4709	hsa01230	10993	Biosynthesis of amino acids
4710	hsa01230	113675	Biosynthesis of amino acids
4711	hsa01230	1373	Biosynthesis of amino acids
4712	hsa01230	137362	Biosynthesis of amino acids
4713	hsa01230	1431	Biosynthesis of amino acids
4714	hsa01230	1491	Biosynthesis of amino acids
4715	hsa01230	162417	Biosynthesis of amino acids
4716	hsa01230	2023	Biosynthesis of amino acids
4717	hsa01230	2026	Biosynthesis of amino acids
4718	hsa01230	2027	Biosynthesis of amino acids
4719	hsa01230	221823	Biosynthesis of amino acids
4720	hsa01230	226	Biosynthesis of amino acids
4721	hsa01230	229	Biosynthesis of amino acids
4722	hsa01230	22934	Biosynthesis of amino acids
4723	hsa01230	230	Biosynthesis of amino acids
4724	hsa01230	2597	Biosynthesis of amino acids
4725	hsa01230	26227	Biosynthesis of amino acids
4726	hsa01230	27430	Biosynthesis of amino acids
4727	hsa01230	2752	Biosynthesis of amino acids
4728	hsa01230	2805	Biosynthesis of amino acids
4729	hsa01230	2806	Biosynthesis of amino acids
4730	hsa01230	2875	Biosynthesis of amino acids
4731	hsa01230	29920	Biosynthesis of amino acids
4732	hsa01230	29968	Biosynthesis of amino acids
4733	hsa01230	3417	Biosynthesis of amino acids
4734	hsa01230	3418	Biosynthesis of amino acids
4735	hsa01230	3419	Biosynthesis of amino acids
4736	hsa01230	3420	Biosynthesis of amino acids
4737	hsa01230	3421	Biosynthesis of amino acids
4738	hsa01230	383	Biosynthesis of amino acids
4739	hsa01230	384	Biosynthesis of amino acids
4740	hsa01230	387712	Biosynthesis of amino acids
4741	hsa01230	4143	Biosynthesis of amino acids
4742	hsa01230	4144	Biosynthesis of amino acids
4743	hsa01230	435	Biosynthesis of amino acids
4744	hsa01230	440	Biosynthesis of amino acids
4745	hsa01230	441531	Biosynthesis of amino acids
4746	hsa01230	445	Biosynthesis of amino acids
4747	hsa01230	4548	Biosynthesis of amino acids
4748	hsa01230	48	Biosynthesis of amino acids
4749	hsa01230	50	Biosynthesis of amino acids
4750	hsa01230	5009	Biosynthesis of amino acids
4751	hsa01230	5053	Biosynthesis of amino acids
4752	hsa01230	5091	Biosynthesis of amino acids
4753	hsa01230	5211	Biosynthesis of amino acids
4754	hsa01230	5213	Biosynthesis of amino acids
4755	hsa01230	5214	Biosynthesis of amino acids
4756	hsa01230	5223	Biosynthesis of amino acids
4757	hsa01230	5224	Biosynthesis of amino acids
4758	hsa01230	5230	Biosynthesis of amino acids
4759	hsa01230	5232	Biosynthesis of amino acids
4760	hsa01230	5313	Biosynthesis of amino acids
4761	hsa01230	5315	Biosynthesis of amino acids
4762	hsa01230	5631	Biosynthesis of amino acids
4763	hsa01230	5634	Biosynthesis of amino acids
4764	hsa01230	5723	Biosynthesis of amino acids
4765	hsa01230	5831	Biosynthesis of amino acids
4766	hsa01230	5832	Biosynthesis of amino acids
4767	hsa01230	586	Biosynthesis of amino acids
4768	hsa01230	587	Biosynthesis of amino acids
4769	hsa01230	6120	Biosynthesis of amino acids
4770	hsa01230	6470	Biosynthesis of amino acids
4771	hsa01230	6472	Biosynthesis of amino acids
4772	hsa01230	65263	Biosynthesis of amino acids
4773	hsa01230	6888	Biosynthesis of amino acids
4774	hsa01230	7086	Biosynthesis of amino acids
4775	hsa01230	7167	Biosynthesis of amino acids
4776	hsa01230	729020	Biosynthesis of amino acids
4777	hsa01230	8277	Biosynthesis of amino acids
4778	hsa01230	84076	Biosynthesis of amino acids
4779	hsa01230	84706	Biosynthesis of amino acids
4780	hsa01230	875	Biosynthesis of amino acids
4781	hsa01230	95	Biosynthesis of amino acids
4782	hsa01240	10201	Biosynthesis of cofactors
4783	hsa01240	102157402	Biosynthesis of cofactors
4784	hsa01240	10229	Biosynthesis of cofactors
4785	hsa01240	10243	Biosynthesis of cofactors
4786	hsa01240	10327	Biosynthesis of cofactors
4787	hsa01240	10720	Biosynthesis of cofactors
4788	hsa01240	10797	Biosynthesis of cofactors
4789	hsa01240	10941	Biosynthesis of cofactors
4790	hsa01240	11019	Biosynthesis of cofactors
4791	hsa01240	112724	Biosynthesis of cofactors
4792	hsa01240	122481	Biosynthesis of cofactors
4793	hsa01240	122622	Biosynthesis of cofactors
4794	hsa01240	124454	Biosynthesis of cofactors
4795	hsa01240	125061	Biosynthesis of cofactors
4796	hsa01240	129607	Biosynthesis of cofactors
4797	hsa01240	133686	Biosynthesis of cofactors
4798	hsa01240	1352	Biosynthesis of cofactors
4799	hsa01240	1355	Biosynthesis of cofactors
4800	hsa01240	1371	Biosynthesis of cofactors
4801	hsa01240	145226	Biosynthesis of cofactors
4802	hsa01240	1503	Biosynthesis of cofactors
4803	hsa01240	154807	Biosynthesis of cofactors
4804	hsa01240	158	Biosynthesis of cofactors
4805	hsa01240	158067	Biosynthesis of cofactors
4806	hsa01240	159	Biosynthesis of cofactors
4807	hsa01240	169355	Biosynthesis of cofactors
4808	hsa01240	1719	Biosynthesis of cofactors
4809	hsa01240	1723	Biosynthesis of cofactors
4810	hsa01240	1728	Biosynthesis of cofactors
4811	hsa01240	1738	Biosynthesis of cofactors
4812	hsa01240	195814	Biosynthesis of cofactors
4813	hsa01240	200895	Biosynthesis of cofactors
4814	hsa01240	203	Biosynthesis of cofactors
4815	hsa01240	204	Biosynthesis of cofactors
4816	hsa01240	205	Biosynthesis of cofactors
4817	hsa01240	2058	Biosynthesis of cofactors
4818	hsa01240	210	Biosynthesis of cofactors
4819	hsa01240	211	Biosynthesis of cofactors
4820	hsa01240	212	Biosynthesis of cofactors
4821	hsa01240	217	Biosynthesis of cofactors
4822	hsa01240	219	Biosynthesis of cofactors
4823	hsa01240	221264	Biosynthesis of cofactors
4824	hsa01240	2235	Biosynthesis of cofactors
4825	hsa01240	224	Biosynthesis of cofactors
4826	hsa01240	23057	Biosynthesis of cofactors
4827	hsa01240	23475	Biosynthesis of cofactors
4828	hsa01240	23498	Biosynthesis of cofactors
4829	hsa01240	2356	Biosynthesis of cofactors
4830	hsa01240	248	Biosynthesis of cofactors
4831	hsa01240	249	Biosynthesis of cofactors
4832	hsa01240	250	Biosynthesis of cofactors
4833	hsa01240	251	Biosynthesis of cofactors
4834	hsa01240	25902	Biosynthesis of cofactors
4835	hsa01240	26289	Biosynthesis of cofactors
4836	hsa01240	2643	Biosynthesis of cofactors
4837	hsa01240	2677	Biosynthesis of cofactors
4838	hsa01240	27010	Biosynthesis of cofactors
4839	hsa01240	27235	Biosynthesis of cofactors
4840	hsa01240	2729	Biosynthesis of cofactors
4841	hsa01240	2730	Biosynthesis of cofactors
4842	hsa01240	27430	Biosynthesis of cofactors
4843	hsa01240	2937	Biosynthesis of cofactors
4844	hsa01240	2990	Biosynthesis of cofactors
4845	hsa01240	29922	Biosynthesis of cofactors
4846	hsa01240	29925	Biosynthesis of cofactors
4847	hsa01240	29926	Biosynthesis of cofactors
4848	hsa01240	29968	Biosynthesis of cofactors
4849	hsa01240	3145	Biosynthesis of cofactors
4850	hsa01240	3242	Biosynthesis of cofactors
4851	hsa01240	326625	Biosynthesis of cofactors
4852	hsa01240	349565	Biosynthesis of cofactors
4853	hsa01240	3620	Biosynthesis of cofactors
4854	hsa01240	387787	Biosynthesis of cofactors
4855	hsa01240	390877	Biosynthesis of cofactors
4856	hsa01240	4143	Biosynthesis of cofactors
4857	hsa01240	4144	Biosynthesis of cofactors
4858	hsa01240	4337	Biosynthesis of cofactors
4859	hsa01240	4338	Biosynthesis of cofactors
4860	hsa01240	4351	Biosynthesis of cofactors
4861	hsa01240	441024	Biosynthesis of cofactors
4862	hsa01240	4522	Biosynthesis of cofactors
4863	hsa01240	4830	Biosynthesis of cofactors
4864	hsa01240	4831	Biosynthesis of cofactors
4865	hsa01240	4832	Biosynthesis of cofactors
4866	hsa01240	4833	Biosynthesis of cofactors
4867	hsa01240	493911	Biosynthesis of cofactors
4868	hsa01240	50808	Biosynthesis of cofactors
4869	hsa01240	51004	Biosynthesis of cofactors
4870	hsa01240	51109	Biosynthesis of cofactors
4871	hsa01240	51601	Biosynthesis of cofactors
4872	hsa01240	51727	Biosynthesis of cofactors
4873	hsa01240	51805	Biosynthesis of cofactors
4874	hsa01240	5313	Biosynthesis of cofactors
4875	hsa01240	5315	Biosynthesis of cofactors
4876	hsa01240	53354	Biosynthesis of cofactors
4877	hsa01240	53630	Biosynthesis of cofactors
4878	hsa01240	5372	Biosynthesis of cofactors
4879	hsa01240	5373	Biosynthesis of cofactors
4880	hsa01240	54490	Biosynthesis of cofactors
4881	hsa01240	54575	Biosynthesis of cofactors
4882	hsa01240	54576	Biosynthesis of cofactors
4883	hsa01240	54577	Biosynthesis of cofactors
4884	hsa01240	54578	Biosynthesis of cofactors
4885	hsa01240	54579	Biosynthesis of cofactors
4886	hsa01240	54600	Biosynthesis of cofactors
4887	hsa01240	54657	Biosynthesis of cofactors
4888	hsa01240	54658	Biosynthesis of cofactors
4889	hsa01240	54659	Biosynthesis of cofactors
4890	hsa01240	5498	Biosynthesis of cofactors
4891	hsa01240	54995	Biosynthesis of cofactors
4892	hsa01240	55163	Biosynthesis of cofactors
4893	hsa01240	55191	Biosynthesis of cofactors
4894	hsa01240	55312	Biosynthesis of cofactors
4895	hsa01240	554235	Biosynthesis of cofactors
4896	hsa01240	56474	Biosynthesis of cofactors
4897	hsa01240	57026	Biosynthesis of cofactors
4898	hsa01240	574537	Biosynthesis of cofactors
4899	hsa01240	5805	Biosynthesis of cofactors
4900	hsa01240	586	Biosynthesis of cofactors
4901	hsa01240	587	Biosynthesis of cofactors
